Session ID,User ID,Vehicle_Variant_ID,Station_Variant_ID,Date,TimeOfDay_ID,Charging Duration (hours),Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD)
S13992,User_1025,V154,S652,2024-07-04,4,3.917,23.222,5.928,24.55
S14354,User_1201,V119,S1044,2024-07-04,4,2.5,60.372,24.046,33.43
S13430,User_743,V100,S212,2024-07-04,4,2.133,15.294,7.125,12.51
S14403,User_1224,V58,S1134,2024-07-04,4,1.583,22.09,13.811,10.87
S12523,User_305,V62,S855,2024-07-04,4,1.483,25.75,17.321,24.59
S12330,User_213,V56,S1009,2024-07-04,4,0.6,81.076,133.703,14.38
S13566,User_812,V113,S829,2024-07-04,2,2.75,43.049,15.583,19.23
S13941,User_1000,V62,S808,2024-07-04,2,0.733,26.454,35.324,20.85
S13958,User_1009,V7,S905,2024-07-04,2,1.25,70.35,55.792,40.77
S12495,User_291,V51,S952,2024-07-04,2,2.183,75.468,34.389,32.03
S13548,User_804,V74,S218,2024-07-04,2,0.6,14.782,24.25,31.68
S14419,User_1233,V142,S742,2024-07-04,2,3.25,11.375,3.483,18.48
S14399,User_1222,V7,S339,2024-07-04,2,2.333,57.893,24.75,12.51
S13957,User_1009,V7,S905,2024-07-04,2,3.55,63.948,17.941,33.95
S12730,User_399,V9,S760,2024-07-04,2,3.45,63.464,18.312,37.02
S13988,User_1022,V142,S1064,2024-07-04,2,1.167,28.513,24.24,14.57
S14187,User_1120,V113,S475,2024-07-04,2,3.85,87.246,22.598,37.21
S12897,User_477,V7,S193,2024-07-04,2,2.25,53.812,23.839,10.95
S13951,User_1005,V82,S1039,2024-07-04,2,3.317,64.76,19.46,17.0
S14248,User_1150,V23,S806,2024-07-04,2,0.683,9.185,13.384,29.05
S12144,User_123,V74,S320,2024-07-04,2,0.6,28.308,47.113,18.05
S11921,User_12,V58,S1149,2024-07-04,2,2.467,20.469,8.27,12.96
S14387,User_1215,V150,S620,2024-07-04,2,0.833,13.178,15.526,14.05
S12244,User_173,V119,S725,2024-07-04,2,1.167,5.0,4.279,37.41
S12202,User_154,V160,S880,2024-07-04,2,3.533,20.875,5.889,29.66
S13799,User_934,V51,S461,2024-07-04,2,0.95,31.944,33.469,13.18
S13748,User_910,V113,S863,2024-07-04,2,0.8,21.047,26.163,15.69
S13233,User_642,V70,S599,2024-07-04,2,1.9,32.055,16.76,38.73
S13807,User_939,V160,S1100,2024-07-04,2,3.083,12.761,4.124,16.69
S13845,User_955,V150,S361,2024-07-04,2,2.8,37.009,13.198,15.78
S12451,User_272,V142,S678,2024-07-04,2,0.717,14.336,19.777,12.18
S13820,User_944,V51,S191,2024-07-04,3,2.483,48.735,19.603,34.39
S14451,User_1253,V119,S805,2024-07-04,3,1.483,67.619,45.409,7.46
S14491,User_1275,V58,S458,2024-07-04,3,2.8,9.751,3.462,10.81
S12225,User_165,V63,S595,2024-07-04,3,3.7,31.35,8.47,25.38
S12305,User_202,V58,S823,2024-07-04,3,3.2,49.667,15.482,8.04
S13299,User_673,V70,S37,2024-07-04,3,3.517,76.438,21.665,31.76
S12501,User_295,V9,S838,2024-07-04,3,0.767,27.581,35.701,36.4
S13146,User_600,V74,S788,2024-07-04,3,2.683,23.995,8.914,47.69
S12092,User_100,V160,S174,2024-07-04,3,2.533,49.828,19.561,26.4
S14117,User_1085,V26,S322,2024-07-04,3,2.567,5.0,1.94,7.2
S13359,User_705,V160,S443,2024-07-04,3,3.333,55.07,16.457,13.11
S11942,User_25,V160,S150,2024-07-04,3,1.95,22.349,11.459,24.87
S14024,User_1040,V122,S446,2024-07-04,3,3.467,63.724,18.294,13.46
S12789,User_428,V82,S1172,2024-07-04,3,1.533,38.595,24.903,9.59
S12954,User_507,V9,S418,2024-07-04,3,1.4,40.108,28.395,5.53
S12260,User_181,V142,S247,2024-07-04,3,2.683,20.591,7.671,13.93
S12020,User_65,V107,S58,2024-07-04,3,1.267,87.263,68.028,36.83
S14337,User_1192,V150,S70,2024-07-04,3,1.35,70.014,51.281,12.53
S14333,User_1190,V16,S1016,2024-07-04,3,2.55,20.131,7.875,37.64
S13835,User_951,V9,S124,2024-07-04,3,3.433,32.06,9.306,34.0
S12616,User_349,V122,S701,2024-07-04,3,2.033,5.0,2.451,27.99
S13138,User_594,V113,S318,2024-07-04,1,0.917,76.089,81.873,9.23
S12551,User_318,V119,S1108,2024-07-04,1,3.317,44.157,13.269,34.23
S13508,User_785,V78,S316,2024-07-04,1,3.85,5.0,1.295,39.17
S13644,User_855,V9,S337,2024-07-04,1,1.517,53.987,35.462,23.25
S12546,User_315,V119,S558,2024-07-04,1,3.15,61.659,19.561,9.41
S13916,User_988,V23,S1087,2024-07-04,1,3.65,92.365,25.218,31.65
S12245,User_173,V119,S725,2024-07-04,1,0.75,5.0,6.628,37.93
S14202,User_1127,V7,S887,2024-07-04,1,2.967,12.983,4.358,21.24
S12265,User_183,V147,S156,2024-07-04,1,2.867,50.14,17.458,24.56
S13787,User_927,V126,S731,2024-07-04,1,2.267,5.0,2.202,38.15
S14465,User_1261,V86,S222,2024-07-04,1,3.883,43.242,11.117,34.54
S12122,User_114,V58,S307,2024-07-04,4,3.733,25.388,6.778,8.32
S13828,User_948,V12,S1031,2024-07-04,4,2.033,22.665,11.081,32.83
S14095,User_1074,V50,S884,2024-07-04,4,1.3,35.995,27.347,27.73
S11949,User_28,V107,S661,2024-07-04,4,1.7,8.415,4.933,9.11
S14062,User_1057,V119,S890,2024-07-04,4,3.367,39.232,11.604,13.46
S13159,User_607,V7,S244,2024-07-04,4,3.017,20.421,6.756,33.6
S13892,User_978,V113,S1040,2024-07-04,4,2.383,82.52,34.411,13.95
S12112,User_108,V31,S50,2024-07-04,4,1.85,60.031,32.197,11.34
S13634,User_850,V58,S1014,2024-07-04,4,3.433,5.913,1.716,13.16
S12591,User_336,V113,S470,2024-07-04,4,1.467,61.839,42.137,20.43
S12192,User_147,V23,S221,2024-07-04,4,2.45,62.75,25.578,12.88
S13303,User_675,V158,S935,2024-07-04,4,2.1,58.773,27.86,20.66
S13115,User_582,V86,S1182,2024-07-04,4,3.65,11.936,3.261,32.62
S13085,User_570,V51,S669,2024-07-04,4,0.533,58.133,106.769,35.19
S13724,User_896,V86,S266,2024-07-04,4,2.883,15.291,5.293,14.31
S12690,User_380,V86,S378,2024-07-05,4,3.467,13.497,3.884,14.59
S12349,User_224,V12,S1190,2024-07-05,4,2.7,9.732,3.599,24.4
S13965,User_1013,V70,S992,2024-07-05,4,3.167,50.68,15.944,32.96
S12900,User_478,V150,S295,2024-07-05,4,3.7,41.405,11.171,26.85
S13480,User_771,V70,S136,2024-07-05,4,2.017,40.287,19.853,38.12
S12706,User_386,V160,S1191,2024-07-05,4,2.833,43.462,15.25,24.76
S11975,User_40,V126,S377,2024-07-05,4,2.883,66.666,23.109,8.62
S14258,User_1155,V122,S841,2024-07-05,4,1.317,34.418,25.84,30.85
S13264,User_659,V160,S460,2024-07-05,4,2.783,45.998,16.514,13.88
S14501,User_1280,V126,S698,2024-07-05,4,1.15,76.633,66.515,11.22
S13106,User_579,V122,S895,2024-07-05,4,1.767,61.402,34.566,20.75
S14552,User_1305,V39,S780,2024-07-05,4,2.683,65.944,24.542,21.49
S14364,User_1206,V86,S1037,2024-07-05,4,2.617,38.515,14.694,34.76
S13203,User_629,V9,S81,2024-07-05,4,2.567,40.512,15.772,6.83
S13817,User_942,V74,S936,2024-07-05,4,3.983,80.717,20.243,40.0
S12815,User_439,V9,S696,2024-07-05,4,1.933,5.955,3.072,54.35
S13333,User_690,V42,S128,2024-07-05,4,1.567,66.446,41.988,12.47
S12406,User_251,V150,S57,2024-07-05,4,1.8,24.34,13.476,24.86
S13609,User_836,V29,S910,2024-07-05,4,3.783,63.849,16.859,17.11
S13054,User_554,V86,S366,2024-07-05,4,1.6,57.939,36.123,35.38
S14532,User_1295,V42,S911,2024-07-05,4,3.633,8.475,2.326,19.85
S13070,User_562,V147,S438,2024-07-05,4,2.917,40.182,13.731,25.46
S12944,User_503,V70,S466,2024-07-05,4,0.533,57.862,106.835,17.41
S12002,User_52,V7,S1080,2024-07-05,2,2.167,61.833,28.484,28.63
S13889,User_976,V23,S736,2024-07-05,2,3.467,5.0,1.44,31.45
S14294,User_1172,V107,S3,2024-07-05,2,3.283,50.0,15.227,33.52
S11985,User_46,V147,S476,2024-07-05,2,3.067,52.614,17.079,11.03
S12412,User_253,V16,S971,2024-07-05,2,1.567,31.801,20.17,11.19
S12801,User_433,V9,S283,2024-07-05,2,1.617,52.715,32.357,14.68
S12079,User_93,V58,S365,2024-07-05,2,3.683,61.253,16.587,11.13
S14015,User_1036,V145,S628,2024-07-05,2,2.1,55.929,26.59,13.76
S12588,User_335,V9,S248,2024-07-05,2,2.483,116.3,46.596,17.28
S12864,User_464,V122,S713,2024-07-05,2,0.95,24.537,25.388,34.86
S13346,User_699,V126,S714,2024-07-05,2,1.1,42.007,37.942,10.14
S12388,User_241,V42,S98,2024-07-05,2,2.55,32.165,12.569,15.03
S13856,User_960,V160,S34,2024-07-05,2,1.15,72.038,62.379,18.55
S13209,User_632,V147,S508,2024-07-05,2,1.267,94.431,73.659,22.16
S14340,User_1194,V119,S280,2024-07-05,2,3.667,48.096,13.094,34.95
S13831,User_949,V70,S564,2024-07-05,2,0.85,69.5,80.692,16.17
S14547,User_1303,V48,S1170,2024-07-05,2,2.183,25.749,11.707,11.15
S13540,User_800,V50,S428,2024-07-05,2,2.75,7.04,2.551,34.57
S13424,User_740,V74,S443,2024-07-05,2,2.35,8.636,3.666,25.61
S11976,User_41,V15,S839,2024-07-05,2,0.85,70.449,82.501,30.24
S12922,User_488,V50,S261,2024-07-05,2,1.917,12.357,6.436,14.17
S11964,User_36,V78,S782,2024-07-05,2,2.583,41.928,16.179,31.22
S14253,User_1154,V147,S834,2024-07-05,2,0.583,51.736,87.778,25.94
S13789,User_928,V12,S380,2024-07-05,3,0.967,31.895,32.662,30.17
S13546,User_803,V7,S861,2024-07-05,3,0.817,46.15,55.894,12.59
S12699,User_384,V23,S482,2024-07-05,3,0.867,72.03,82.545,15.57
S11912,User_8,V51,S556,2024-07-05,3,2.383,60.488,25.306,8.86
S12583,User_333,V132,S970,2024-07-05,3,2.2,48.993,22.109,30.21
S14363,User_1206,V86,S1037,2024-07-05,3,3.617,47.875,13.18,37.18
S12291,User_194,V113,S207,2024-07-05,3,3.3,36.093,10.903,34.55
S12822,User_444,V62,S468,2024-07-05,3,0.517,51.181,97.982,5.16
S13582,User_821,V140,S769,2024-07-05,3,2.833,50.619,17.79,10.48
S13181,User_616,V50,S426,2024-07-05,3,2.633,73.803,28.003,31.89
S12935,User_496,V142,S781,2024-07-05,3,2.183,28.131,12.881,31.39
S13502,User_781,V115,S881,2024-07-05,3,2.533,14.863,5.847,17.02
S13559,User_808,V51,S1188,2024-07-05,3,3.217,9.303,2.889,37.12
S12346,User_222,V150,S163,2024-07-05,3,3.617,32.727,9.032,13.75
S13168,User_611,V150,S449,2024-07-05,3,3.983,74.412,18.621,39.47
S14416,User_1231,V50,S1122,2024-07-05,3,3.667,33.511,9.106,22.52
S14543,User_1300,V9,S795,2024-07-05,3,3.533,29.068,8.219,7.09
S12942,User_501,V16,S832,2024-07-05,3,0.833,41.679,49.16,17.47
S12067,User_86,V160,S891,2024-07-05,3,0.717,20.87,28.475,16.71
S13612,User_839,V51,S758,2024-07-05,3,1.417,14.907,10.506,17.23
S12258,User_180,V142,S819,2024-07-05,3,1.45,52.975,36.365,9.58
S14443,User_1249,V86,S328,2024-07-05,3,3.9,46.091,11.817,16.98
S13792,User_930,V86,S1171,2024-07-05,3,2.367,30.281,12.742,58.21
S13067,User_561,V142,S45,2024-07-05,3,3.55,58.49,16.418,26.51
S14019,User_1038,V62,S511,2024-07-05,1,2.183,5.0,2.273,23.6
S13866,User_965,V62,S768,2024-07-05,1,2.867,56.36,19.62,19.69
S14402,User_1223,V16,S665,2024-07-05,1,3.3,26.606,8.044,22.57
S13669,User_869,V113,S850,2024-07-05,1,2.233,61.151,27.332,41.13
S14458,User_1256,V86,S1030,2024-07-05,1,0.783,11.375,14.338,37.04
S13334,User_691,V86,S1015,2024-07-05,1,2.0,47.041,23.48,5.63
S13187,User_620,V23,S969,2024-07-05,1,0.617,47.102,75.934,28.47
S14357,User_1203,V59,S184,2024-07-05,1,3.517,66.372,18.861,31.79
S13867,User_965,V62,S768,2024-07-05,1,3.5,63.834,18.207,21.53
S13096,User_575,V70,S255,2024-07-05,1,0.733,69.892,95.0,28.39
S13249,User_651,V126,S199,2024-07-05,1,2.317,44.537,19.176,13.32
S13003,User_529,V74,S882,2024-07-05,4,3.333,33.501,10.049,34.16
S13692,User_880,V50,S825,2024-07-05,4,2.833,48.934,17.253,7.69
S13664,User_866,V86,S280,2024-07-05,4,0.533,5.0,9.297,21.04
S14244,User_1148,V16,S359,2024-07-05,4,1.067,86.562,80.594,20.51
S13196,User_625,V107,S1036,2024-07-05,4,1.033,19.857,19.045,29.89
S13312,User_679,V70,S663,2024-07-05,4,2.1,36.73,17.398,33.29
S13918,User_989,V62,S1193,2024-07-05,4,3.6,71.569,19.878,9.45
S12498,User_293,V160,S1113,2024-07-05,4,2.967,92.734,31.247,37.64
S13917,User_988,V23,S1087,2024-07-05,4,3.133,86.285,27.53,35.51
S12437,User_266,V160,S987,2024-07-05,4,0.9,5.0,5.47,23.88
S12517,User_301,V76,S1050,2024-07-05,4,2.683,60.542,22.465,9.54
S12901,User_479,V66,S343,2024-07-05,4,3.833,15.591,4.054,12.71
S13814,User_941,V107,S570,2024-07-05,4,2.95,48.551,16.394,19.42
S12134,User_120,V114,S1098,2024-07-05,4,2.617,40.536,15.456,14.63
S12907,User_482,V23,S790,2024-07-06,4,3.5,35.598,10.165,25.84
S13242,User_647,V50,S967,2024-07-06,4,3.717,31.064,8.351,26.65
S12422,User_259,V122,S579,2024-07-06,4,2.733,6.456,2.35,10.75
S14009,User_1032,V122,S862,2024-07-06,4,1.2,67.157,55.408,21.4
S12990,User_524,V58,S544,2024-07-06,4,3.417,64.226,18.716,12.96
S12233,User_169,V160,S649,2024-07-06,4,2.483,24.281,9.75,8.8
S14529,User_1293,V58,S724,2024-07-06,4,2.617,25.906,9.851,8.57
S12234,User_169,V160,S649,2024-07-06,4,1.7,24.194,14.2,7.86
S13356,User_703,V113,S1186,2024-07-06,4,2.75,28.334,10.293,30.12
S13757,User_914,V142,S958,2024-07-06,4,0.9,45.518,50.396,11.42
S13893,User_979,V50,S245,2024-07-06,4,1.433,75.089,52.107,10.68
S12691,User_380,V86,S378,2024-07-06,4,1.667,13.791,8.223,12.81
S11924,User_13,V86,S179,2024-07-06,4,1.867,29.943,16.011,11.7
S13824,User_945,V50,S214,2024-07-06,4,0.6,54.759,89.07,37.97
S14360,User_1204,V150,S288,2024-07-06,4,2.283,77.822,34.052,23.03
S12410,User_253,V16,S971,2024-07-06,4,2.55,26.635,10.435,11.18
S12810,User_436,V1,S62,2024-07-06,2,3.45,34.869,10.063,5.05
S13891,User_978,V113,S1040,2024-07-06,2,1.567,66.227,42.16,14.52
S12127,User_117,V122,S836,2024-07-06,2,2.583,16.973,6.564,27.6
S14507,User_1283,V74,S447,2024-07-06,2,3.783,35.622,9.384,11.81
S13947,User_1004,V12,S397,2024-07-06,2,2.0,34.775,17.244,12.0
S14516,User_1288,V113,S571,2024-07-06,2,2.517,57.139,22.585,26.89
S13719,User_893,V126,S699,2024-07-06,2,3.917,37.512,9.549,21.52
S14437,User_1245,V154,S965,2024-07-06,2,3.217,55.395,17.204,35.46
S13699,User_884,V62,S732,2024-07-06,2,0.5,48.261,95.578,35.01
S13440,User_751,V12,S246,2024-07-06,2,3.617,77.665,21.464,15.63
S14063,User_1057,V119,S890,2024-07-06,2,2.083,47.439,22.746,12.8
S13472,User_767,V122,S953,2024-07-06,2,3.45,42.322,12.229,19.58
S11979,User_42,V160,S977,2024-07-06,2,0.55,47.033,84.886,25.54
S12308,User_203,V147,S744,2024-07-06,2,1.117,72.35,63.868,33.17
S13068,User_561,V142,S45,2024-07-06,2,0.583,44.968,75.15,28.22
S12993,User_525,V78,S512,2024-07-06,2,0.6,35.64,58.773,24.45
S12468,User_278,V53,S387,2024-07-06,2,1.467,19.656,13.259,9.84
S13833,User_950,V160,S181,2024-07-06,2,2.133,58.316,27.326,31.48
S14286,User_1167,V86,S582,2024-07-06,2,3.917,52.122,13.291,14.07
S12166,User_135,V41,S480,2024-07-06,2,3.167,43.518,13.71,45.53
S12887,User_472,V82,S667,2024-07-06,2,2.117,53.315,25.103,16.52
S12209,User_159,V147,S343,2024-07-06,2,1.717,5.0,2.911,9.43
S13544,User_802,V58,S673,2024-07-06,2,1.7,16.712,9.794,26.86
S13408,User_733,V12,S242,2024-07-06,2,1.683,53.377,31.569,35.34
S11935,User_20,V7,S75,2024-07-06,2,1.6,54.941,34.221,6.51
S12278,User_189,V142,S1062,2024-07-06,2,2.367,65.377,27.446,35.69
S12704,User_385,V82,S772,2024-07-06,2,1.3,5.0,3.822,23.37
S11965,User_37,V51,S946,2024-07-06,2,3.95,33.313,8.431,17.04
S12442,User_269,V86,S297,2024-07-06,2,1.283,56.053,43.343,27.06
S13739,User_905,V16,S274,2024-07-06,2,0.817,15.507,18.878,25.81
S12786,User_427,V160,S25,2024-07-06,2,3.1,69.77,22.403,24.16
S13853,User_959,V62,S752,2024-07-06,2,3.683,84.141,22.799,21.03
S13178,User_615,V147,S254,2024-07-06,2,3.8,29.845,7.835,27.36
S13017,User_536,V74,S366,2024-07-06,2,3.417,5.0,1.459,36.97
S11984,User_45,V119,S917,2024-07-06,2,2.5,5.0,1.996,30.81
S14485,User_1271,V150,S555,2024-07-06,2,3.333,5.0,1.497,15.1
S14317,User_1184,V119,S797,2024-07-06,2,1.367,19.514,14.265,34.19
S12797,User_432,V147,S653,2024-07-06,2,3.233,34.248,10.556,16.36
S13122,User_586,V70,S325,2024-07-06,2,1.583,40.939,25.684,32.16
S13730,User_899,V142,S1121,2024-07-06,2,2.85,63.955,22.355,37.88
S13603,User_833,V97,S1076,2024-07-06,2,2.867,52.343,18.219,16.91
S14213,User_1132,V144,S183,2024-07-06,3,1.833,46.601,25.19,10.6
S12457,User_274,V7,S811,2024-07-06,3,3.317,45.245,13.6,38.02
S13051,User_553,V102,S374,2024-07-06,3,3.35,12.227,3.637,13.63
S14356,User_1203,V59,S184,2024-07-06,3,0.75,51.898,68.256,32.24
S12311,User_204,V154,S743,2024-07-06,3,3.183,56.31,17.614,6.43
S13565,User_811,V16,S531,2024-07-06,3,1.8,72.342,39.929,38.81
S12593,User_337,V139,S539,2024-07-06,3,3.617,85.862,23.64,11.86
S12170,User_136,V62,S1181,2024-07-06,3,2.7,52.595,19.391,7.2
S13521,User_791,V50,S1120,2024-07-06,3,2.05,65.748,31.93,16.16
S13640,User_853,V12,S870,2024-07-06,3,3.317,5.0,1.502,15.16
S13654,User_861,V150,S561,2024-07-06,3,1.95,34.037,17.322,22.56
S11923,User_13,V86,S179,2024-07-06,3,1.65,35.902,21.65,11.03
S12597,User_339,V74,S12,2024-07-06,3,3.75,58.045,15.437,20.68
S13713,User_891,V119,S1101,2024-07-06,3,0.783,45.039,56.594,27.73
S13323,User_684,V122,S352,2024-07-06,3,3.717,51.114,13.692,36.88
S13873,User_969,V23,S323,2024-07-06,3,3.45,78.031,22.593,17.78
S12542,User_314,V147,S844,2024-07-06,3,2.767,7.412,2.671,13.15
S14302,User_1178,V141,S102,2024-07-06,3,1.0,40.548,40.392,19.54
S13076,User_564,V12,S1130,2024-07-06,3,1.05,37.179,34.997,5.85
S12614,User_348,V142,S271,2024-07-06,1,2.4,61.908,25.786,21.67
S12674,User_374,V51,S43,2024-07-06,1,3.783,58.698,15.495,18.33
S13788,User_928,V12,S380,2024-07-06,1,2.783,36.063,12.895,31.89
S12145,User_123,V74,S320,2024-07-06,1,2.65,22.884,8.61,18.43
S13201,User_629,V9,S81,2024-07-06,1,3.667,52.472,14.261,6.47
S12548,User_316,V107,S1032,2024-07-06,1,3.633,55.206,15.194,12.38
S13127,User_590,V154,S926,2024-07-06,1,3.533,5.0,1.41,31.1
S12460,User_275,V50,S141,2024-07-06,1,1.65,56.902,34.461,29.72
S13166,User_610,V150,S515,2024-07-06,1,3.133,72.261,22.942,24.97
S13371,User_713,V119,S410,2024-07-06,1,0.817,49.744,60.6,10.76
S12182,User_143,V12,S303,2024-07-06,1,2.733,48.044,17.497,28.99
S13709,User_889,V122,S818,2024-07-06,4,3.867,53.59,13.836,19.03
S13267,User_660,V51,S810,2024-07-06,4,3.7,5.0,1.349,40.01
S12223,User_164,V147,S747,2024-07-06,4,2.917,72.239,24.635,9.15
S11954,User_30,V12,S907,2024-07-06,4,2.483,66.638,26.761,31.02
S13352,User_701,V51,S553,2024-07-06,4,0.7,29.412,41.786,27.31
S12698,User_383,V147,S1183,2024-07-06,4,3.017,71.757,23.761,14.33
S13316,User_682,V78,S395,2024-07-06,4,1.033,9.622,9.284,32.67
S13975,User_1017,V86,S998,2024-07-06,4,3.65,71.892,19.628,39.6
S13470,User_765,V107,S866,2024-07-06,4,3.533,37.08,10.481,30.94
S13721,User_894,V16,S990,2024-07-06,4,2.917,36.248,12.365,23.55
S13859,User_961,V12,S466,2024-07-07,4,2.333,29.475,12.552,16.75
S14147,User_1099,V16,S719,2024-07-07,4,0.85,29.746,34.564,39.44
S12612,User_347,V42,S978,2024-07-07,4,3.7,27.158,7.334,37.87
S13852,User_959,V62,S752,2024-07-07,4,1.483,62.872,42.002,23.05
S14040,User_1048,V51,S988,2024-07-07,4,1.083,13.43,12.311,16.27
S12670,User_372,V6,S930,2024-07-07,4,2.2,62.241,28.212,9.35
S13678,User_873,V154,S906,2024-07-07,4,3.433,55.726,16.19,10.73
S14520,User_1290,V70,S213,2024-07-07,4,2.383,40.266,16.805,23.44
S13444,User_753,V142,S10,2024-07-07,4,2.567,52.032,20.217,27.41
S12462,User_276,V51,S646,2024-07-07,4,3.3,6.627,2.001,33.82
S12793,User_430,V9,S68,2024-07-07,4,0.65,67.971,104.342,18.77
S11948,User_28,V107,S661,2024-07-07,4,1.483,11.244,7.565,10.56
S12767,User_416,V70,S954,2024-07-07,4,1.8,70.68,38.976,11.42
S12549,User_316,V107,S1032,2024-07-07,4,0.7,47.51,66.717,12.13
S12816,User_440,V142,S455,2024-07-07,4,2.433,22.861,9.367,18.29
S13339,User_695,V150,S21,2024-07-07,4,2.3,55.617,24.055,32.93
S14097,User_1075,V82,S1086,2024-07-07,4,1.25,31.667,25.147,35.43
S12665,User_370,V82,S559,2024-07-07,4,2.217,45.412,20.482,37.28
S12445,User_270,V4,S171,2024-07-07,4,3.817,61.19,15.99,5.46
S12048,User_77,V160,S201,2024-07-07,4,2.4,55.681,23.072,41.74
S11937,User_22,V74,S1036,2024-07-07,4,1.283,56.275,43.591,31.72
S13801,User_935,V78,S131,2024-07-07,4,2.6,45.61,17.501,35.05
S12945,User_504,V58,S64,2024-07-07,4,0.85,70.602,82.789,26.02
S12896,User_476,V82,S1013,2024-07-07,2,0.967,30.933,31.829,33.77
S13578,User_820,V16,S341,2024-07-07,2,2.017,18.561,9.185,27.03
S13734,User_901,V42,S887,2024-07-07,2,1.267,5.0,3.905,13.53
S13086,User_570,V51,S669,2024-07-07,2,2.883,60.827,21.009,41.12
S13726,User_897,V142,S718,2024-07-07,2,3.133,44.219,14.098,10.63
S11941,User_25,V160,S150,2024-07-07,2,3.1,27.258,8.786,24.69
S12718,User_394,V154,S469,2024-07-07,2,3.117,47.436,15.168,35.1
S13750,User_911,V23,S541,2024-07-07,2,1.383,48.567,34.879,37.51
S13675,User_872,V23,S415,2024-07-07,2,2.917,64.857,22.207,34.01
S13194,User_624,V16,S1144,2024-07-07,2,1.417,20.991,14.685,24.72
S12111,User_107,V58,S1132,2024-07-07,2,1.9,7.727,4.037,33.96
S12392,User_244,V62,S1081,2024-07-07,2,3.983,64.065,16.065,31.28
S13355,User_703,V113,S1186,2024-07-07,2,1.067,27.183,25.345,31.08
S14232,User_1141,V82,S296,2024-07-07,2,2.95,49.899,16.825,38.2
S11906,User_5,V70,S36,2024-07-07,2,2.417,17.458,7.179,10.92
S12128,User_117,V122,S836,2024-07-07,2,2.317,21.306,9.18,25.19
S14100,User_1076,V160,S326,2024-07-07,2,1.75,63.456,36.205,37.29
S12595,User_338,V9,S605,2024-07-07,2,2.8,63.354,22.612,18.52
S14250,User_1151,V150,S194,2024-07-07,2,0.717,42.679,58.469,5.32
S12775,User_421,V126,S471,2024-07-07,2,3.617,44.302,12.228,13.06
S12668,User_371,V126,S108,2024-07-07,2,1.217,5.0,4.08,33.28
S11967,User_38,V78,S1201,2024-07-07,2,3.5,60.976,17.381,15.9
S14288,User_1168,V86,S1114,2024-07-07,2,0.95,28.407,29.419,15.93
S14256,User_1155,V122,S841,2024-07-07,2,3.083,39.373,12.736,29.74
S14548,User_1303,V48,S1170,2024-07-07,2,3.517,23.76,6.751,11.74
S13700,User_884,V62,S732,2024-07-07,2,3.717,67.623,18.122,32.68
S12086,User_97,V78,S1129,2024-07-07,2,1.133,63.908,55.899,34.96
S13329,User_687,V87,S977,2024-07-07,2,2.95,8.098,2.73,37.43
S12853,User_458,V62,S992,2024-07-07,2,0.817,56.577,68.273,14.45
S14348,User_1199,V23,S1070,2024-07-07,2,3.517,41.956,11.923,27.28
S12019,User_64,V126,S535,2024-07-07,2,1.3,34.038,26.049,24.54
S11983,User_44,V106,S645,2024-07-07,2,1.783,77.494,43.177,6.71
S13292,User_669,V96,S286,2024-07-07,2,2.45,44.903,18.267,31.33
S13020,User_538,V50,S239,2024-07-07,2,2.033,54.75,26.897,29.81
S12962,User_512,V12,S779,2024-07-07,2,1.367,32.593,23.845,8.71
S12440,User_268,V150,S922,2024-07-07,3,2.583,41.837,16.1,33.61
S12454,User_273,V150,S105,2024-07-07,3,1.05,74.359,70.307,16.8
S12561,User_323,V113,S311,2024-07-07,3,2.683,67.607,25.095,41.29
S12162,User_132,V86,S49,2024-07-07,3,0.717,30.458,41.989,10.79
S12608,User_346,V113,S104,2024-07-07,3,2.6,44.214,16.921,7.25
S13298,User_673,V70,S37,2024-07-07,3,2.9,79.082,27.171,32.73
S13599,User_831,V23,S196,2024-07-07,3,3.583,57.885,16.088,31.74
S14036,User_1046,V51,S615,2024-07-07,3,2.283,81.191,35.407,36.42
S14276,User_1163,V58,S557,2024-07-07,3,3.833,53.28,13.883,18.68
S12655,User_366,V74,S167,2024-07-07,3,1.4,10.495,7.435,19.55
S13153,User_604,V9,S1072,2024-07-07,3,2.833,23.083,8.103,30.72
S13380,User_718,V107,S281,2024-07-07,3,2.833,21.698,7.623,37.69
S13183,User_618,V122,S1140,2024-07-07,3,2.633,42.017,15.884,18.43
S12064,User_85,V142,S1162,2024-07-07,3,0.967,59.796,61.304,20.96
S14384,User_1214,V18,S1150,2024-07-07,3,2.133,34.462,16.141,46.18
S13158,User_607,V7,S244,2024-07-07,3,2.333,17.985,7.701,32.64
S12518,User_302,V70,S121,2024-07-07,3,1.117,66.354,59.109,34.29
S13073,User_563,V74,S1177,2024-07-07,3,1.433,60.094,41.778,28.46
S12544,User_315,V119,S558,2024-07-07,3,0.733,72.447,98.602,9.03
S13885,User_974,V86,S400,2024-07-07,3,0.983,65.867,65.958,23.75
S14328,User_1188,V51,S1137,2024-07-07,1,2.783,20.292,7.271,30.97
S12306,User_202,V58,S823,2024-07-07,1,3.033,58.556,19.241,7.69
S12672,User_373,V122,S1116,2024-07-07,1,2.817,54.589,19.3,27.88
S13608,User_835,V74,S1205,2024-07-07,1,2.067,44.212,21.346,21.43
S12253,User_178,V157,S662,2024-07-07,1,0.85,71.87,83.532,21.83
